Date,Prefecture,relative.humidity,wind.speed,tavg,PM25,PM10,cases
2024/1/7,Aichi,65.28571429,2.857142857,7.8,13.76860431,19.68087564,1
2024/1/14,Aichi,65.42857143,2.914285714,4.542857143,10.44263702,15.27149186,1
2024/1/21,Aichi,72.57142857,3.171428571,6.871428571,8.519989689,12.84456914,8
2024/1/28,Aichi,65.42857143,3.885714286,4.542857143,8.578976203,13.41327476,2
2024/2/4,Aichi,61.14285714,3.042857143,6.685714286,14.07253616,19.9005745,3
2024/2/11,Aichi,66,3.314285714,5.742857143,11.97980682,17.10140432,9
2024/2/18,Aichi,67.42857143,2.428571429,9.642857143,11.04165229,16.18702233,10
2024/2/25,Aichi,82,3.028571429,10.2,10.94159012,16.31672817,10
2024/3/3,Aichi,58.28571429,4.671428571,6.585714286,14.21297794,20.93167998,18
2024/3/10,Aichi,64.57142857,3.942857143,6.657142857,16.57999997,23.68327439,30
2024/3/17,Aichi,56.85714286,3.185714286,10.01428571,21.75996044,30.3898591,49
2024/3/24,Aichi,63,4.157142857,6.7,23.15543777,33.22711478,58
2024/3/31,Aichi,71.42857143,3.057142857,13.85714286,18.02953729,25.46912139,109
2024/4/7,Aichi,66.14285714,2.857142857,15.28571429,21.70774419,30.02353625,175
2024/4/14,Aichi,65.85714286,3.028571429,16.35714286,17.73968345,25.14979705,182
2024/4/21,Aichi,60.42857143,3.385714286,18.71428571,37.52622744,48.24086481,259
2024/4/28,Aichi,75.85714286,2.614285714,18.9,17.15225476,23.45289785,298
2024/5/5,Aichi,68.42857143,3.057142857,19.04285714,16.06875825,22.01357901,226
2024/5/12,Aichi,65.42857143,4.2,18.34285714,14.24531659,20.5013271,204
2024/5/19,Aichi,65.28571429,2.871428571,19.12857143,15.00958328,21.03835228,196
2024/5/26,Aichi,62.42857143,3.8,21.7,16.95108091,23.20839009,281
2024/6/2,Aichi,77,3.5,20.6,13.42103032,19.26308758,212
2024/6/9,Aichi,62.28571429,3.228571429,22.21428571,13.08360464,18.29059543,239
2024/6/16,Aichi,70.14285714,2.742857143,24.92857143,13.19794461,18.29312898,168
2024/6/23,Aichi,78,2.5,23,15.53284237,21.75076104,171
2024/6/30,Aichi,74.85714286,2.514285714,25.7,17.90911498,24.98909997,131
2024/7/7,Aichi,70.14285714,2.614285714,29.35714286,12.23273739,17.71613544,178
2024/7/14,Aichi,77.57142857,2.314285714,27.45714286,9.673289079,14.22678861,213
2024/7/21,Aichi,78.14285714,2.342857143,28.65714286,10.19858132,14.78526369,165
2024/7/28,Aichi,65.14285714,2.671428571,31.27142857,10.9741494,15.82119026,141
2024/8/4,Aichi,61.42857143,3.771428571,31.52857143,12.18132464,17.1397213,145
2024/8/11,Aichi,61.71428571,2.928571429,31.8,11.56090437,16.27261409,112
2024/8/18,Aichi,64.28571429,3.242857143,31.58571429,10.80556023,15.52864946,56
2024/8/25,Aichi,75.57142857,2.785714286,29.78571429,10.86956908,15.49360508,41
2024/9/1,Aichi,86.28571429,2.942857143,26.52857143,9.676163033,14.54916447,33
2024/9/8,Aichi,69.57142857,2.371428571,28.91428571,14.40246479,20.09177697,35
2024/9/15,Aichi,74.57142857,2.757142857,29.4,8.333865904,12.11740954,34
2024/9/22,Aichi,72,2.6,29.78571429,8.417747313,12.37438018,32
2024/9/29,Aichi,70.42857143,2.4,25.5,12.68771104,18.31156022,27
2024/10/6,Aichi,76.14285714,2.428571429,24.74285714,10.19778736,14.54398005,32
2024/10/13,Aichi,72,2.557142857,21.28571429,10.48085477,14.82251703,30
2024/10/20,Aichi,73.57142857,2.271428571,22.41428571,10.58893396,15.17156021,30
2024/10/27,Aichi,73,2.2,20.51428571,12.08113722,17.46933296,14
2024/11/3,Aichi,77.14285714,2.8,18.51428571,10.12943311,14.63540885,13
2024/11/10,Aichi,64.28571429,2.614285714,15.34285714,11.90562988,16.94371407,19
2024/11/17,Aichi,74.57142857,2.228571429,17.67142857,12.50589198,17.58704904,25
2024/11/24,Aichi,58.85714286,3.7,12.02857143,11.16854485,16.64599204,14
2024/12/1,Aichi,65.85714286,2.671428571,10.85714286,11.49360582,16.90512062,15
2024/12/8,Aichi,67.71428571,2.685714286,9.585714286,10.41414574,15.20701501,24
2024/12/15,Aichi,59,3.042857143,6.714285714,8.459795933,12.38917431,30
2024/12/22,Aichi,62,2.985714286,6.2,9.406216539,14.17300967,35
2024/12/29,Aichi,66.85714286,3,5.614285714,10.55174084,15.57782211,35
2025/1/5,Aichi,67.57142857,2.571428571,5.857142857,14.15309132,19.92456531,18
2025/1/12,Aichi,69.28571429,3.1,4.028571429,11.11075297,16.49396055,50
2025/1/19,Aichi,65.14285714,2.714285714,4.985714286,11.62624838,16.66892163,34
2025/1/26,Aichi,57.85714286,3.028571429,7.585714286,15.14330199,21.23774727,67
2025/2/2,Aichi,66,2.957142857,5.742857143,16.51499802,23.62274555,90
2025/2/9,Aichi,66.28571429,3.742857143,2.814285714,14.14689573,21.4369858,127
2025/2/16,Aichi,65.28571429,3.657142857,5.5,13.57786441,19.1221099,156
2025/2/23,Aichi,65.57142857,3.714285714,3,11.20287516,16.94760419,149
2025/3/2,Aichi,58.42857143,2.514285714,8.7,19.40504226,27.02951696,166
2025/3/9,Aichi,68.42857143,4.042857143,7.228571429,11.41098779,16.7264811,163
2025/3/16,Aichi,70.57142857,3.142857143,10.15714286,16.50362947,23.16632177,206
2025/3/23,Aichi,56.57142857,3.442857143,9.585714286,18.85235713,26.74018593,148
2025/3/30,Aichi,59.28571429,3.657142857,14.28571429,23.92487369,33.47548663,156
2025/4/6,Aichi,65.42857143,3.328571429,11.75714286,18.05799741,25.3847454,123
2025/4/13,Aichi,62.57142857,3.642857143,15.18571429,26.38596982,35.63879207,87
2025/4/20,Aichi,64.28571429,2.828571429,16.6,22.55892424,31.54929597,79
2025/4/27,Aichi,57,3.714285714,18.08571429,19.63699062,27.37146969,42
2025/5/4,Aichi,57.28571429,3.857142857,16.85714286,20.15946317,27.96977869,45
2025/5/11,Aichi,68.71428571,3.357142857,17.58571429,19.86692109,27.82796041,16
2025/5/18,Aichi,69,2.342857143,21.04285714,17.91447552,24.57313948,13
2025/5/25,Aichi,69,2.928571429,22.04285714,16.20171862,22.39571867,20
2025/6/1,Aichi,70.85714286,3.414285714,19.45714286,19.45627791,27.10248308,6
2025/6/8,Aichi,65.28571429,2.828571429,22.07142857,16.88817676,23.57300277,9
2025/6/15,Aichi,83.57142857,2.457142857,22.4,14.95453057,20.73270741,4
2025/6/22,Aichi,68.57142857,2.771428571,28.47142857,12.58983308,17.57960828,14
2025/6/29,Aichi,78.42857143,2.671428571,26.67142857,12.29079696,17.28262297,14
2025/7/6,Aichi,66.57142857,2.685714286,30.07142857,18.81842019,26.07932087,22
2025/7/13,Aichi,70.71428571,3.157142857,29.45714286,16.58599722,23.14436593,25
2025/7/20,Aichi,81.42857143,3.957142857,27.2,8.262702978,13.02747961,28
2025/7/27,Aichi,69,2.828571429,29.94285714,9.324265604,13.36654879,26
2025/8/3,Aichi,64.42857143,3.042857143,31.47142857,10.49914084,15.03109007,41
2025/8/10,Aichi,65.28571429,3.242857143,30.24285714,14.0970967,20.4394921,32
2025/8/17,Aichi,73.14285714,2.9,29.62857143,11.48456239,16.58668527,26
2025/8/24,Aichi,61.85714286,2.542857143,31.5,12.76782256,18.27821154,40
2025/8/31,Aichi,64.14285714,2.814285714,30.8,13.00378489,18.43952784,67
2025/9/7,Aichi,69.71428571,2.9,29.57142857,6.973943705,8.477788333,105
2025/9/14,Aichi,76.42857143,2.428571429,28.65714286,8.830573327,10.04327864,107
2025/9/21,Aichi,69.14285714,2.828571429,27.88571429,11.33504793,13.11053032,115
2025/9/28,Aichi,63,2.757142857,24.72857143,8.05518999,10.18577726,144
2025/10/5,Aichi,75.14285714,2.371428571,22.84285714,8.752006488,10.79490937,109
2025/10/12,Aichi,76.42857143,2.471428571,23.25714286,8.050200773,9.806179287,148
2025/10/19,Aichi,80,2.614285714,22.02857143,4.645320867,6.098514467,111
2025/10/26,Aichi,71.42857143,2.6,17.28571429,6.426993604,7.36922165,141
2025/11/2,Aichi,69.85714286,2.785714286,14.92857143,5.860924787,7.201660655,108
2025/11/9,Aichi,66.57142857,2.714285714,14.67142857,9.962609665,11.75245857,75
2025/11/16,Aichi,63.28571429,2.614285714,13.3,7.505841205,9.727573563,73
2025/11/23,Aichi,62.85714286,2.6,11.07142857,5.553204926,6.399432419,69
2025/11/30,Aichi,70.85714286,2.342857143,11.42857143,7.552750093,9.091176303,60
2025/12/7,Aichi,70.14285714,2.514285714,8.5,5.675271177,6.978721481,40
2025/12/14,Aichi,62.57142857,3.228571429,8.028571429,6.239234573,7.244737368,54
2025/12/21,Aichi,75.57142857,2.457142857,9.4,6.566283414,7.479954472,50
2025/12/28,Aichi,73.85714286,3.057142857,7.542857143,5.833555821,6.863160715,68
2026/1/4,Aichi,73.33333333,2.166666667,6.9,4.351601433,5.270162025,26
2026/1/11,Aichi,63,3.3,4.714285714,7.708845279,9.07483425,58
2026/1/18,Aichi,70,2.742857143,5.828571429,9.342791419,11.30119045,68
2026/1/25,Aichi,64.28571429,3.514285714,3.614285714,7.203024955,9.214054865,59
2024/1/7,Akita,94.71428571,1.2,1.714285714,10.66291819,15.74575898,0
2024/1/14,Akita,96.42857143,1.285714286,-0.957142857,9.918008716,15.30941161,1
2024/1/21,Akita,93.71428571,1.671428571,0.185714286,8.478334985,13.5643972,0
2024/1/28,Akita,95.28571429,2.271428571,0.728571429,8.350096819,14.23662041,0
2024/2/4,Akita,89.28571429,1.528571429,-0.014285714,7.192745665,11.00359867,1
2024/2/11,Akita,82.85714286,1.271428571,-0.428571429,6.901611391,10.13815609,1
2024/2/18,Akita,91.85714286,2.085714286,3.757142857,12.23972809,18.11057198,2
2024/2/25,Akita,82.57142857,1.542857143,1.771428571,9.380361505,14.23924013,4
2024/3/3,Akita,88.42857143,1.885714286,1.171428571,12.80948416,19.60132415,6
2024/3/10,Akita,86.85714286,1.228571429,-0.242857143,14.30348223,20.61971321,4
2024/3/17,Akita,91,2.342857143,3.242857143,23.78534212,35.18946073,5
2024/3/24,Akita,86.28571429,1.957142857,1.785714286,13.97278943,20.4204956,1
2024/3/31,Akita,80.28571429,2.342857143,6.028571429,17.40268845,24.69334222,1
2024/4/7,Akita,73.57142857,1.971428571,7.557142857,19.88369959,27.89006623,1
2024/4/14,Akita,78,1.8,10.44285714,14.28609053,20.30458288,4
2024/4/21,Akita,86.71428571,1.9,11.87142857,25.20910836,33.32936131,4
2024/4/28,Akita,79.57142857,2.271428571,14.24285714,17.44187842,24.65142532,8
2024/5/5,Akita,76.14285714,1.857142857,13.95714286,17.91401975,24.05108408,6
2024/5/12,Akita,84,1.957142857,13.27142857,12.08023296,17.53497622,7
2024/5/19,Akita,82.14285714,2.314285714,15.47142857,11.95650786,17.39209899,7
2024/5/26,Akita,83.85714286,2.185714286,14.61428571,13.52752036,18.45302083,5
2024/6/2,Akita,92.14285714,1.7,15.95714286,12.73855368,18.08311484,11
2024/6/9,Akita,87,1.428571429,17.5,10.26435107,14.54809924,12
2024/6/16,Akita,84.28571429,1.614285714,21.54285714,17.14674151,23.65481732,4
2024/6/23,Akita,82,1.885714286,21.65714286,15.59488406,21.72459759,11
2024/6/30,Akita,90.14285714,2.028571429,20.77142857,12.28634948,17.68882574,21
2024/7/7,Akita,95.57142857,2.471428571,21.67142857,11.94605515,17.81645759,23
2024/7/14,Akita,95.42857143,1.371428571,22.02857143,13.51155243,19.04146971,22
2024/7/21,Akita,94.14285714,1.385714286,24.74285714,12.87140745,18.45618582,25
2024/7/28,Akita,98.28571429,2.4,25,10.29889313,15.0929905,14
2024/8/4,Akita,94,2.085714286,25.25714286,8.178276644,12.19526625,24
2024/8/11,Akita,84,1.742857143,25.62857143,8.434016057,12.37793973,20
2024/8/18,Akita,89.71428571,1.457142857,25.98571429,7.257933341,10.87440514,17
2024/8/25,Akita,84.42857143,1.442857143,25.34285714,10.18990884,14.64218519,16
2024/9/1,Akita,87.85714286,1.314285714,25.45714286,7.911930525,11.57750654,22
2024/9/8,Akita,86,1.371428571,22.52857143,6.016868845,8.579687248,19
2024/9/15,Akita,84.42857143,1.4,23.41428571,7.733830251,11.0121098,22
2024/9/22,Akita,87.57142857,1.3,20.12857143,7.002361425,10.30238645,15
2024/9/29,Akita,81.14285714,1.571428571,19.04285714,7.837570048,11.64562195,12
2024/10/6,Akita,89.85714286,1.228571429,18.65714286,7.42399924,10.99735217,9
2024/10/13,Akita,88.14285714,1.242857143,14.47142857,8.677700406,12.63341204,11
2024/10/20,Akita,81.14285714,1.757142857,15.12857143,8.002410321,11.95858552,9
2024/10/27,Akita,84.85714286,1.485714286,13.78571429,13.30060201,19.22236878,15
2024/11/3,Akita,86.14285714,1.2,10.84285714,7.631555429,11.04531432,4
2024/11/10,Akita,84.42857143,1.257142857,8.071428571,9.385530984,14.07352983,8
2024/11/17,Akita,86.42857143,1.371428571,8.757142857,9.97456422,14.36498132,4
2024/11/24,Akita,90.14285714,1.285714286,3.8,7.750638609,12.17877342,5
2024/12/1,Akita,85.42857143,1.885714286,5.357142857,7.35074362,11.90611036,3
2024/12/8,Akita,88,1.485714286,3.257142857,7.695847285,12.25381553,11
2024/12/15,Akita,92.71428571,1.285714286,0.528571429,7.515433935,12.29076663,8
2024/12/22,Akita,91.71428571,1.285714286,-0.457142857,6.557782285,10.42881344,6
2024/12/29,Akita,88.57142857,1.885714286,-0.6,9.014776041,14.73124861,8
2025/1/5,Akita,91,1.314285714,-0.442857143,8.538669915,13.01310998,5
2025/1/12,Akita,92.14285714,1.242857143,0.157142857,7.766281182,12.10548786,5
2025/1/19,Akita,91.71428571,1.4,-0.9,8.255860805,12.86472426,7
2025/1/26,Akita,95.85714286,1.3,0.971428571,11.17059754,16.05125137,14
2025/2/2,Akita,90.71428571,1.657142857,-0.585714286,10.63512151,16.40844514,9
2025/2/9,Akita,79.42857143,3.285714286,-1.342857143,12.35246106,20.58252069,6
2025/2/16,Akita,79.85714286,2.185714286,0.557142857,12.6955959,19.10353809,10
2025/2/23,Akita,93.14285714,1.7,-2.142857143,9.446934033,15.12951846,6
2025/3/2,Akita,83,2.157142857,1.957142857,16.70533977,24.31686684,7
2025/3/9,Akita,82.14285714,1.714285714,0.771428571,10.60576393,15.91750385,6
2025/3/16,Akita,78.28571429,2.457142857,3.3,14.97469581,22.0801384,15
2025/3/23,Akita,87.28571429,2.657142857,3.7,19.40874637,28.44295723,13
2025/3/30,Akita,86.28571429,2.242857143,5.828571429,23.21873527,32.52917608,9
2025/4/6,Akita,85.28571429,1.657142857,5.314285714,12.9477318,18.51490079,5
2025/4/13,Akita,87.28571429,2.157142857,9.4,20.64081751,28.60802644,7
2025/4/20,Akita,91.57142857,2.385714286,10.27142857,20.37320721,29.13808543,6
2025/4/27,Akita,83.85714286,2.442857143,11.98571429,17.39524619,24.49862874,3
2025/5/4,Akita,83,2.728571429,12.12857143,19.15134656,27.73061804,3
2025/5/11,Akita,87,2.414285714,12.21428571,18.50781041,25.87015883,2
2025/5/18,Akita,84.57142857,1.671428571,15.47142857,18.86638412,25.59027909,1
2025/5/25,Akita,89.57142857,1.814285714,14,18.70272383,25.472803,1
2025/6/1,Akita,79.71428571,1.9,15.62857143,15.71494991,22.29291552,0
2025/6/8,Akita,82.71428571,2.5,17.47142857,17.36348932,24.4903985,0
2025/6/15,Akita,86.14285714,1.642857143,19.9,15.40749291,21.44293038,0
2025/6/22,Akita,88,1.628571429,23.18571429,18.3532168,25.12030137,0
2025/6/29,Akita,93.57142857,1.542857143,22.34285714,11.14993873,15.5709405,0
2025/7/6,Akita,91.28571429,1.6,24.58571429,15.86248321,22.30399752,0
2025/7/13,Akita,83.42857143,1.485714286,23.67142857,10.30681599,14.67951768,0
2025/7/20,Akita,82.71428571,1.785714286,27.05714286,9.634118722,14.24003717,0
2025/7/27,Akita,89,1.642857143,25.94285714,7.378908268,10.61627695,1
2025/8/3,Akita,80.71428571,1.628571429,27.68571429,6.737951737,9.809869461,0
2025/8/10,Akita,92.85714286,1.514285714,24.55714286,10.27028639,14.569061,3
2025/8/17,Akita,88.57142857,1.814285714,24.31428571,7.678166103,11.02812557,7
2025/8/24,Akita,90.85714286,2.1,25.27142857,10.73307988,15.28439551,2
2025/8/31,Akita,89.28571429,1.571428571,25.07142857,10.39351429,14.87688373,6
2025/9/7,Akita,92.57142857,1.514285714,23.47142857,6.082981212,8.145115888,9
2025/9/14,Akita,90.28571429,1.371428571,22.7,6.013952859,9.222850769,4
2025/9/21,Akita,91,1.5,20.18571429,5.620852842,8.787078427,2
2025/9/28,Akita,86,1.614285714,18.18571429,4.8698589,7.665770844,5
2025/10/5,Akita,89,1.414285714,18.6,6.087316505,8.29031015,5
2025/10/12,Akita,87.28571429,1.428571429,15.6,4.770865324,6.741494458,10
2025/10/19,Akita,91.14285714,1.371428571,14.11428571,6.824930848,10.4700794,4
2025/10/26,Akita,91.42857143,1.171428571,8.514285714,6.325822425,8.668737663,4
2025/11/2,Akita,89.42857143,1.6,9.3,8.562737177,10.83321343,8
2025/11/9,Akita,88.14285714,1.328571429,7.714285714,8.260579504,10.44652326,2
2025/11/16,Akita,90.28571429,1.3,5.428571429,5.882681053,9.212979052,0
2025/11/23,Akita,94.42857143,1.471428571,4.685714286,7.60583452,10.88023448,6
2025/11/30,Akita,89.71428571,1.628571429,7.757142857,7.389104454,10.21583843,4
2025/12/7,Akita,96.28571429,1.628571429,3.8,5.777371094,8.73785945,4
2025/12/14,Akita,93.85714286,1.685714286,1.128571429,5.931779473,8.425347206,5
2025/12/21,Akita,94.42857143,1.585714286,3.628571429,6.269346854,8.462680759,2
2025/12/28,Akita,91.42857143,1.542857143,1.271428571,6.282697703,8.491991401,8
2026/1/4,Akita,94.66666667,1.633333333,0.733333333,5.118615275,7.364711045,5
2026/1/11,Akita,80,6.1,1.171428571,6.276278288,9.131843951,10
2026/1/18,Akita,74.71428571,7,0.942857143,6.690834294,10.5692454,12
2026/1/25,Akita,75.14285714,6.485714286,-1.928571429,6.427734426,9.648624809,10
2024/1/7,Aomori,80.57142857,3.542857143,2.757142857,9.789648542,14.48784063,1
2024/1/14,Aomori,86.57142857,3.9,-0.314285714,8.834426336,13.7596376,1
2024/1/21,Aomori,79.14285714,4.785714286,0.842857143,7.683971367,12.46669827,2
2024/1/28,Aomori,84.28571429,4.814285714,1.671428571,7.558683948,13.26668074,0
2024/2/4,Aomori,80.71428571,3.928571429,0.3,6.148180028,9.546144783,2
2024/2/11,Aomori,75.14285714,2.885714286,0.042857143,5.811971999,8.601077113,0
2024/2/18,Aomori,77.28571429,4.057142857,4.114285714,12.29144148,18.13684355,0
2024/2/25,Aomori,74.57142857,3.7,1.314285714,8.407018519,12.85346195,0
2024/3/3,Aomori,82.42857143,3.9,0.442857143,11.20127105,17.21238914,5
2024/3/10,Aomori,77.14285714,3.471428571,-0.014285714,13.04234296,18.86254701,1
2024/3/17,Aomori,75.57142857,4.3,4.628571429,21.56582472,31.70034976,2
2024/3/24,Aomori,67.42857143,3.971428571,3.014285714,11.93791971,17.52377757,0
2024/3/31,Aomori,62,4.014285714,6.685714286,15.90118381,23.06599414,0
2024/4/7,Aomori,62.57142857,3.557142857,7.714285714,17.35566984,24.50059957,1
2024/4/14,Aomori,69,2.857142857,9.914285714,11.93383456,17.08740096,3
2024/4/21,Aomori,78.85714286,3.414285714,11.75714286,19.71910733,27.05462761,0
2024/4/28,Aomori,65.14285714,3.985714286,14.51428571,17.78285259,25.17872328,3
2024/5/5,Aomori,62.85714286,2.985714286,13.72857143,16.69773051,22.56155775,3
2024/5/12,Aomori,69.28571429,3.8,15.02857143,11.33818003,16.76551951,6
2024/5/19,Aomori,68.71428571,4.328571429,16.31428571,9.737850192,14.30751825,15
2024/5/26,Aomori,66.57142857,3.9,15.97142857,12.76152411,17.5650359,19
2024/6/2,Aomori,79.71428571,3.514285714,15.35714286,10.86879435,15.69744347,18
2024/6/9,Aomori,83.28571429,3.257142857,15.62857143,8.986564539,13.05816916,27
2024/6/16,Aomori,82.42857143,2.528571429,20.38571429,14.92419087,20.69016866,40
2024/6/23,Aomori,65.71428571,3.571428571,22.74285714,14.28078075,20.0623842,44
2024/6/30,Aomori,73,2.985714286,21.71428571,9.862449475,14.44883061,35
2024/7/7,Aomori,73.42857143,4.585714286,23.28571429,12.18430873,18.13505981,43
2024/7/14,Aomori,82.57142857,2.528571429,22.81428571,13.34643499,18.76592678,62
2024/7/21,Aomori,84.28571429,2.714285714,25.08571429,13.24415407,19.11007377,42
2024/7/28,Aomori,82,3.871428571,25.64285714,9.179407524,13.67443351,42
2024/8/4,Aomori,83.14285714,2.928571429,25.92857143,6.906832233,10.24839204,68
2024/8/11,Aomori,81.14285714,3.228571429,25.85714286,7.693207765,11.5354546,74
2024/8/18,Aomori,85.57142857,3.528571429,25.81428571,6.906313401,10.66144648,41
2024/8/25,Aomori,78,3.085714286,26.34285714,8.99315626,13.2503075,44
2024/9/1,Aomori,86,2.371428571,25.01428571,6.850835485,10.09785572,58
2024/9/8,Aomori,72.85714286,2.7,23.64285714,4.902725958,7.085226854,42
2024/9/15,Aomori,72.57142857,2.914285714,23.95714286,5.989860654,8.712172835,27
2024/9/22,Aomori,77.42857143,3.6,19.88571429,6.787034652,10.1620592,15
2024/9/29,Aomori,75,2.828571429,19.37142857,6.455643137,9.933613447,11
2024/10/6,Aomori,79.71428571,3.1,18.85714286,6.479746697,9.757608385,5
2024/10/13,Aomori,75,3.242857143,16.08571429,7.867750764,11.67854771,8
2024/10/20,Aomori,75.57142857,3.271428571,15.01428571,6.490752978,9.913858335,5
2024/10/27,Aomori,79.14285714,2.685714286,14.25714286,12.69032562,18.29487243,2
2024/11/3,Aomori,73.28571429,2.814285714,12.15714286,6.632152234,9.656541069,8
2024/11/10,Aomori,75.14285714,3.3,8.342857143,7.84902347,11.82701962,1
2024/11/17,Aomori,78,2.928571429,9,10.0054973,14.65120925,4
2024/11/24,Aomori,80.57142857,3.071428571,4.557142857,5.765595165,9.098789363,13
2024/12/1,Aomori,83.71428571,3.628571429,5.228571429,6.759689778,11.05840854,4
2024/12/8,Aomori,87,3.757142857,2.571428571,6.711144505,10.86589651,7
2024/12/15,Aomori,85.85714286,4.057142857,0.542857143,5.940879658,9.800228842,3
2024/12/22,Aomori,93,3.157142857,-0.371428571,5.269435557,8.413965527,7
2024/12/29,Aomori,89.28571429,4.3,-0.742857143,7.592502846,12.28188403,15
2025/1/5,Aomori,94.14285714,3.042857143,-0.871428571,6.976878905,10.59983642,7
2025/1/12,Aomori,88.42857143,2.928571429,0.671428571,6.449270761,10.10622371,13
2025/1/19,Aomori,83.42857143,3.728571429,-0.528571429,6.814835008,10.59582787,12
2025/1/26,Aomori,84.71428571,2.757142857,2.557142857,9.476444194,13.82141946,8
2025/2/2,Aomori,84.28571429,3.642857143,0.771428571,8.593444228,13.339063,15
2025/2/9,Aomori,79.14285714,5.571428571,-1.285714286,10.24661751,17.21450069,13
2025/2/16,Aomori,77.71428571,5.214285714,1.071428571,11.47888716,17.26325056,18
2025/2/23,Aomori,89.42857143,3.614285714,-1.457142857,8.460954389,13.33028342,16
2025/3/2,Aomori,71.85714286,5.257142857,3.214285714,15.39559249,22.652089,18
2025/3/9,Aomori,74,3.728571429,1.257142857,10.48168173,15.85253963,23
2025/3/16,Aomori,72.28571429,4.1,4.2,14.46307818,21.57641525,29
2025/3/23,Aomori,74.85714286,4.328571429,4.285714286,16.59355764,24.33876106,24
2025/3/30,Aomori,77.42857143,3.714285714,5.685714286,21.31832587,30.16415807,30
2025/4/6,Aomori,75.14285714,3.728571429,5.514285714,13.09738854,18.91961192,32
2025/4/13,Aomori,76.71428571,3.328571429,9.914285714,17.98304199,25.23588621,27
2025/4/20,Aomori,77.57142857,4.514285714,10.55714286,20.84194787,29.82201141,14
2025/4/27,Aomori,74.57142857,4.171428571,11.02857143,15.11891802,21.28770291,15
2025/5/4,Aomori,77.42857143,3.842857143,11.35714286,15.3912901,22.65338074,7
2025/5/11,Aomori,71.57142857,3.728571429,13.1,17.23389789,24.25036518,11
2025/5/18,Aomori,72.14285714,3.085714286,16.42857143,18.14210824,24.71211043,9
2025/5/25,Aomori,75.42857143,3.571428571,13.97142857,17.8353571,24.06761179,10
2025/6/1,Aomori,70,3.628571429,15,15.29011781,21.88259858,9
2025/6/8,Aomori,65.57142857,4.671428571,18.92857143,15.26748015,21.75764225,7
2025/6/15,Aomori,80,2.757142857,18.85714286,15.61069601,21.70796733,14
2025/6/22,Aomori,80.57142857,3.357142857,23,16.61647707,23.11642492,4
2025/6/29,Aomori,82.28571429,2.9,22.35714286,11.10977954,15.48473213,1
2025/7/6,Aomori,83.57142857,2.742857143,25.35714286,12.77857353,18.14314776,3
2025/7/13,Aomori,72.42857143,3.9,23.44285714,8.478822977,12.27888866,0
2025/7/20,Aomori,75.57142857,2.571428571,27.21428571,8.738336678,13.34779833,2
2025/7/27,Aomori,65.71428571,3.871428571,29.12857143,6.012987988,8.860107645,3
2025/8/3,Aomori,76.57142857,2.971428571,27.74285714,5.968509832,8.829075798,0
2025/8/10,Aomori,84.57142857,2.485714286,24.88571429,8.562305733,12.22317024,1
2025/8/17,Aomori,71.85714286,2.942857143,26.21428571,6.416002192,9.234787762,3
2025/8/24,Aomori,75.14285714,3.457142857,26.28571429,8.883744622,12.66930296,2
2025/8/31,Aomori,78.42857143,2.957142857,25.34285714,9.334350779,13.5622247,2
2025/9/7,Aomori,79.28571429,3.114285714,24.9,5.893242708,8.395455075,9
2025/9/14,Aomori,77.85714286,2.785714286,23.27142857,7.244032558,11.71068743,27
2025/9/21,Aomori,72.57142857,3.328571429,21.31428571,5.443407166,8.23157462,15
2025/9/28,Aomori,71,3.128571429,20.14285714,5.249399293,8.296191629,10
2025/10/5,Aomori,80.28571429,2.457142857,19.62857143,6.695660932,9.468885931,8
2025/10/12,Aomori,67.57142857,2.914285714,16.32857143,4.732307823,6.957144072,14
2025/10/19,Aomori,78.71428571,2.742857143,14.91428571,7.716832881,13.09446222,9
2025/10/26,Aomori,78.14285714,2.471428571,9.185714286,6.355933872,8.981829229,14
2025/11/2,Aomori,79.28571429,4.142857143,9.642857143,7.481238622,9.609160155,10
2025/11/9,Aomori,75,2.942857143,8.914285714,8.729791263,11.17057449,13
2025/11/16,Aomori,71.57142857,3.242857143,7.028571429,5.520068542,8.953293302,6
2025/11/23,Aomori,79.57142857,3.714285714,5.7,7.68163551,11.05759432,9
2025/11/30,Aomori,79.57142857,2.757142857,7.957142857,9.225202802,13.26455296,13
2025/12/7,Aomori,83.28571429,3.785714286,3.871428571,5.23080644,7.948608482,15
2025/12/14,Aomori,82.42857143,4.085714286,1.185714286,6.276639947,9.099654085,17
2025/12/21,Aomori,71.57142857,4.642857143,5.357142857,5.723304441,8.06501965,11
2025/12/28,Aomori,83.14285714,3.285714286,1.185714286,6.533347018,9.020599851,22
2026/1/4,Aomori,90,3.4,0.733333333,4.541857598,6.780512812,14
2026/1/11,Aomori,89,3.6,-0.614285714,5.781655835,8.513371683,5
2026/1/18,Aomori,88.28571429,4.742857143,-0.957142857,7.111466157,11.52844369,22
2026/1/25,Aomori,91.14285714,4.157142857,-3.814285714,5.84688769,8.888752975,18
2024/1/7,Chiba,57.57142857,2.714285714,9.214285714,9.576726061,13.89404096,8
2024/1/14,Chiba,51.85714286,3.114285714,6.457142857,8.600182018,12.85988942,4
2024/1/21,Chiba,55.57142857,4,7.957142857,9.216386622,14.24944572,1
2024/1/28,Chiba,46.42857143,4.571428571,7.628571429,9.824556702,15.08106823,32
2024/2/4,Chiba,55,2.8,7.685714286,27.89013628,39.08800355,21
