"","Date","Prefecture","relative.humidity","wind.speed","tavg","PM25","PM10","cases"
"805",2024-12-08,"Fukushima",77.71428571,1.985714286,6.1,7.510384613,11.45590538,20
"806",2024-12-15,"Fukushima",72.28571429,2.885714286,3.871428571,7.647341338,11.86020781,19
"807",2024-12-22,"Fukushima",73,2.428571429,3.285714286,6.929914088,10.63258296,20
"808",2024-12-29,"Fukushima",76.28571429,2.828571429,2.142857143,8.145493466,12.96086928,25
"809",2025-01-05,"Fukushima",68.57142857,2.842857143,2.985714286,10.78142281,15.76101878,8
"810",2025-01-12,"Fukushima",82.71428571,1.657142857,2.171428571,9.157410483,14.03404426,14
"811",2025-01-19,"Fukushima",72.14285714,2.414285714,2.457142857,8.085804869,12.02107483,16
"812",2025-01-26,"Fukushima",69.71428571,1.842857143,4.4,13.54589168,19.2247486,52
"813",2025-02-02,"Fukushima",73.57142857,2.657142857,2.071428571,12.70522395,18.70856788,38
"814",2025-02-09,"Fukushima",79.14285714,2.528571429,0.428571429,12.15275254,19.44110934,27
"815",2025-02-16,"Fukushima",64.42857143,3.014285714,3.228571429,11.31198711,16.36443969,29
"816",2025-02-23,"Fukushima",67.85714286,3.114285714,0.728571429,9.728935604,15.26183783,29
"817",2025-03-02,"Fukushima",59.42857143,2.942857143,5.857142857,20.38515591,28.67040399,40
"818",2025-03-09,"Fukushima",67.85714286,2.957142857,3.414285714,10.8273235,16.31816147,67
"819",2025-03-16,"Fukushima",60.85714286,2.985714286,7.671428571,18.40622324,26.54871474,79
"820",2025-03-23,"Fukushima",56.71428571,3.2,8.171428571,18.2517148,26.12550773,85
"821",2025-03-30,"Fukushima",61.85714286,3.328571429,11.12857143,23.33009722,31.85622257,68
"822",2025-04-06,"Fukushima",71.85714286,2.514285714,7.9,14.69162349,21.54364533,44
"823",2025-04-13,"Fukushima",64.71428571,2.828571429,12.51428571,24.71766424,33.43315945,32
"824",2025-04-20,"Fukushima",64,2.485714286,14.74285714,21.83307665,30.12991413,32
"825",2025-04-27,"Fukushima",55.42857143,3.285714286,15.65714286,19.07800172,26.62229274,33
"826",2025-05-04,"Fukushima",62.71428571,3.557142857,14.52857143,18.24819148,25.99691632,25
"827",2025-05-11,"Fukushima",63.85714286,3.114285714,15.7,18.19796571,24.83789073,16
"828",2025-05-18,"Fukushima",71.42857143,2.014285714,19.74285714,20.7989883,27.61931198,20
"829",2025-05-25,"Fukushima",73.71428571,2.528571429,18.27142857,17.92200984,24.40848168,12
"830",2025-06-01,"Fukushima",73,2.414285714,16.91428571,13.75146457,19.45050331,15
"831",2025-06-08,"Fukushima",63.14285714,2,21.54285714,19.58774031,27.26352054,10
"832",2025-06-15,"Fukushima",73.57142857,2.271428571,21.98571429,16.45362388,22.881666,10
"833",2025-06-22,"Fukushima",67,2.242857143,27.6,13.75674166,19.03576811,24
"834",2025-06-29,"Fukushima",74.71428571,2.214285714,25.87142857,11.62893449,16.32927921,14
"835",2025-07-06,"Fukushima",71.14285714,1.642857143,28.08571429,17.18106244,23.90233795,36
"836",2025-07-13,"Fukushima",80,1.985714286,25.18571429,14.60547281,20.61479454,25
"837",2025-07-20,"Fukushima",74.57142857,3.171428571,27.84285714,9.915705775,15.43812937,35
"838",2025-07-27,"Fukushima",62.71428571,1.885714286,31.05714286,10.75570765,15.30542326,44
"839",2025-08-03,"Fukushima",72.14285714,2.242857143,28.68571429,7.494730564,10.94669383,58
"840",2025-08-10,"Fukushima",76.42857143,1.771428571,27.2,13.42307256,19.01182781,68
"841",2025-08-17,"Fukushima",80.85714286,1.657142857,26.57142857,9.221747926,13.09268114,30
"842",2025-08-24,"Fukushima",71.42857143,1.671428571,28.72857143,13.30593984,18.72198409,44
"843",2025-08-31,"Fukushima",74.28571429,1.957142857,27.68571429,13.57424641,19.14738675,54
"844",2025-09-07,"Fukushima",74.42857143,1.7,26.98571429,8.732541799,10.06874275,73
"845",2025-09-14,"Fukushima",87.14285714,1.657142857,24.6,6.321430607,7.8095096,63
"846",2025-09-21,"Fukushima",76.71428571,2.085714286,24.1,8.31738642,10.1236222,63
"847",2025-09-28,"Fukushima",71.28571429,1.914285714,20.81428571,5.349858211,7.580672004,45
"848",2025-10-05,"Fukushima",78.28571429,1.785714286,20.82857143,6.614092087,8.918713176,24
"849",2025-10-12,"Fukushima",78.85714286,1.742857143,18.3,6.897430415,9.194626864,18
"850",2025-10-19,"Fukushima",80.42857143,1.785714286,17.18571429,5.806478985,8.58468009,19
"851",2025-10-26,"Fukushima",78.28571429,1.657142857,12.75714286,5.922698555,7.39737717,14
"852",2025-11-02,"Fukushima",71,2.557142857,12.84285714,5.742943213,7.039713355,22
"853",2025-11-09,"Fukushima",69.14285714,1.985714286,11.44285714,8.011052649,10.09595607,13
"854",2025-11-16,"Fukushima",66.14285714,2.557142857,9.657142857,5.342143906,7.597327265,11
"855",2025-11-23,"Fukushima",71.42857143,2.514285714,7.471428571,4.45490046,5.698019752,16
"856",2025-11-30,"Fukushima",75.14285714,2.114285714,8.8,4.448764553,5.239232627,9
"857",2025-12-07,"Fukushima",77.28571429,1.857142857,5.942857143,5.472197679,7.108412212,13
"858",2025-12-14,"Fukushima",71.42857143,2.685714286,4.471428571,3.446479476,4.502087122,18
"859",2025-12-21,"Fukushima",68,2.828571429,6.785714286,4.855373037,5.833585136,26
"860",2025-12-28,"Fukushima",73.28571429,2.271428571,4.128571429,4.868065132,6.114463845,24
"861",2026-01-04,"Fukushima",73.33333333,2,3.9,2.798901805,3.496914236,8
"862",2026-01-11,"Fukushima",70.71428571,2.6,2.242857143,4.142791999,5.141432741,15
"863",2026-01-18,"Fukushima",65.71428571,3.642857143,3.771428571,4.751505594,6.344804873,22
"864",2026-01-25,"Fukushima",73.28571429,2.7,-0.328571429,5.305976479,7.406333875,46
"865",2024-01-07,"Gifu",63.14285714,2.371428571,7.4,13.07080801,18.80336957,3
"866",2024-01-14,"Gifu",66,2.057142857,4.128571429,10.34883693,15.13580857,2
"867",2024-01-21,"Gifu",69.28571429,2.442857143,6.814285714,8.014583564,12.03684868,2
"868",2024-01-28,"Gifu",62.71428571,3.085714286,4.285714286,9.371498361,14.63612797,3
"869",2024-02-04,"Gifu",57,2.714285714,6.528571429,10.58927079,15.0930532,6
"870",2024-02-11,"Gifu",61.14285714,2.742857143,5.6,9.917919548,14.16954244,15
"871",2024-02-18,"Gifu",62.42857143,2.128571429,9.514285714,10.88496153,15.68664343,9
"872",2024-02-25,"Gifu",75.28571429,2.642857143,10,9.486117922,13.8773965,10
"873",2024-03-03,"Gifu",52.71428571,4.071428571,6.528571429,14.92456785,22.04080059,16
"874",2024-03-10,"Gifu",62,3.228571429,6.342857143,15.43141516,22.05984718,13
"875",2024-03-17,"Gifu",50.57142857,2.857142857,9.942857143,22.43394856,31.41094332,14
"876",2024-03-24,"Gifu",58.57142857,3.271428571,6.385714286,23.36481049,32.91658665,19
"877",2024-03-31,"Gifu",68,2.585714286,13.45714286,18.42278874,25.42788204,42
"878",2024-04-07,"Gifu",58.71428571,2.642857143,15.35714286,21.7019445,29.85688853,54
"879",2024-04-14,"Gifu",59.14285714,2.614285714,16.57142857,17.98469346,25.22742582,55
"880",2024-04-21,"Gifu",54.71428571,2.957142857,18.64285714,41.18979033,52.37967656,68
"881",2024-04-28,"Gifu",70.71428571,2.285714286,19.04285714,16.99522515,23.22325689,65
"882",2024-05-05,"Gifu",63.28571429,2.7,19.12857143,16.81112546,22.82108063,53
"883",2024-05-12,"Gifu",59.57142857,3.828571429,18.32857143,13.71627396,19.69085309,79
"884",2024-05-19,"Gifu",61.14285714,2.357142857,18.85714286,15.21370433,21.30171436,98
"885",2024-05-26,"Gifu",57.71428571,3.685714286,21.6,15.98491751,21.84969817,100
"886",2024-06-02,"Gifu",71.57142857,3,20.58571429,13.49812506,18.84312361,110
"887",2024-06-09,"Gifu",56.57142857,3.057142857,22.34285714,13.9183238,19.36547639,82
"888",2024-06-16,"Gifu",64.28571429,2.557142857,25.34285714,15.68667979,21.53634032,71
"889",2024-06-23,"Gifu",73.28571429,2.157142857,23.2,15.57313079,21.59073423,62
"890",2024-06-30,"Gifu",70.28571429,2.371428571,25.58571429,18.2236245,24.91506395,63
"891",2024-07-07,"Gifu",67.42857143,2.4,29.01428571,11.94896091,16.92934721,72
"892",2024-07-14,"Gifu",75.71428571,2,27.02857143,10.42709619,14.8650511,48
"893",2024-07-21,"Gifu",73.85714286,1.871428571,28.54285714,11.24007156,15.95512492,54
"894",2024-07-28,"Gifu",64,2.5,30.71428571,11.49661035,16.30963862,57
"895",2024-08-04,"Gifu",57,3.342857143,31.54285714,12.22238199,17.19619596,47
"896",2024-08-11,"Gifu",59.71428571,3.242857143,31.25714286,11.05678898,15.57460844,46
"897",2024-08-18,"Gifu",60.14285714,3.257142857,31.44285714,10.19158529,14.65663573,23
"898",2024-08-25,"Gifu",70,2.428571429,30.05714286,12.36418384,17.43561285,18
"899",2024-09-01,"Gifu",80.71428571,2.6,26.74285714,9.706950275,14.1219757,15
"900",2024-09-08,"Gifu",65,2.2,28.87142857,14.70633689,20.43051443,29
"901",2024-09-15,"Gifu",70.71428571,2.5,29.55714286,9.080390772,12.91152253,57
"902",2024-09-22,"Gifu",66.85714286,2.4,29.88571429,8.948931684,12.93382411,26
"903",2024-09-29,"Gifu",64.85714286,2.257142857,25.75714286,12.137571,17.24535049,26
"904",2024-10-06,"Gifu",70.42857143,2.214285714,24.54285714,10.00869783,14.25787091,11
"905",2024-10-13,"Gifu",67.42857143,2.028571429,21.15714286,9.646658222,13.5472148,5
"906",2024-10-20,"Gifu",67.28571429,2.028571429,22.35714286,10.52658826,14.94985021,6
"907",2024-10-27,"Gifu",68.57142857,1.728571429,20.15714286,11.86559374,16.8380407,5
"908",2024-11-03,"Gifu",71.14285714,2.457142857,18.38571429,9.641498816,13.70758989,10
"909",2024-11-10,"Gifu",57.71428571,2.242857143,15.28571429,10.68759309,15.13846661,5
"910",2024-11-17,"Gifu",70.42857143,2.142857143,17.41428571,11.62260466,16.2262057,8
"911",2024-11-24,"Gifu",53.42857143,3.171428571,11.95714286,10.38649869,15.61241651,16
"912",2024-12-01,"Gifu",65.57142857,2.185714286,10.21428571,11.01294262,16.20743206,15
"913",2024-12-08,"Gifu",68.14285714,2.157142857,9.142857143,10.19974469,15.03892279,3
"914",2024-12-15,"Gifu",59.28571429,2.342857143,6.314285714,8.794458028,13.00930377,10
"915",2024-12-22,"Gifu",63.57142857,2.085714286,5.485714286,9.594778013,14.6205403,16
"916",2024-12-29,"Gifu",69.14285714,2.557142857,5.114285714,11.23053597,16.71248413,11
"917",2025-01-05,"Gifu",67.85714286,1.985714286,5.571428571,13.7719308,19.54332607,5
"918",2025-01-12,"Gifu",68.57142857,2.928571429,3.728571429,11.16221823,16.81198448,18
"919",2025-01-19,"Gifu",62.57142857,2.257142857,4.728571429,12.10957402,17.43588643,16
"920",2025-01-26,"Gifu",53,2.671428571,7.485714286,14.91746969,21.05206129,32
"921",2025-02-02,"Gifu",61.14285714,2.528571429,5.671428571,16.08606257,23.08710396,60
"922",2025-02-09,"Gifu",68.42857143,3.757142857,2.357142857,15.56393133,23.94213538,71
"923",2025-02-16,"Gifu",62.71428571,2.371428571,5.085714286,13.66078251,19.03903977,83
"924",2025-02-23,"Gifu",63.14285714,3.142857143,2.657142857,11.77096419,17.80959095,76
"925",2025-03-02,"Gifu",55.85714286,2.085714286,8.371428571,20.12229358,27.97150873,105
"926",2025-03-09,"Gifu",61,3.514285714,7.2,11.22571242,16.39655024,83
"927",2025-03-16,"Gifu",64.42857143,2.428571429,10.08571429,16.47793118,22.8171615,92
"928",2025-03-23,"Gifu",53,2.942857143,9.371428571,19.27722714,27.22675293,71
"929",2025-03-30,"Gifu",51.57142857,3.371428571,13.94285714,25.38923946,35.28816904,74
"930",2025-04-06,"Gifu",58.14285714,3.014285714,11.58571429,18.27735514,25.49314659,43
"931",2025-04-13,"Gifu",58.28571429,3.271428571,14.88571429,25.19933369,33.97956793,51
"932",2025-04-20,"Gifu",58.28571429,2.4,16.61428571,22.60205098,31.33702994,29
"933",2025-04-27,"Gifu",51.14285714,3.8,17.87142857,19.28741095,26.65850541,26
"934",2025-05-04,"Gifu",51.14285714,3.228571429,16.81428571,20.41969883,28.21219427,7
"935",2025-05-11,"Gifu",63.14285714,3.114285714,17.48571429,18.68388957,25.97363347,21
"936",2025-05-18,"Gifu",64.71428571,2.1,20.87142857,18.0479486,24.65669844,11
"937",2025-05-25,"Gifu",63.85714286,3.042857143,22.3,17.68768929,24.11448501,5
"938",2025-06-01,"Gifu",65,3.285714286,19.72857143,20.27021351,28.05866324,3
"939",2025-06-08,"Gifu",59,2.542857143,22.3,16.99704406,23.54055807,3
"940",2025-06-15,"Gifu",77.85714286,2.242857143,22.3,15.10129915,20.696966,2
"941",2025-06-22,"Gifu",62.14285714,2.471428571,28.5,14.11379759,19.29875459,4
"942",2025-06-29,"Gifu",74,2.257142857,26.55714286,12.53277329,17.5146555,2
"943",2025-07-06,"Gifu",62.85714286,2.385714286,30.01428571,18.58352267,25.74009432,8
"944",2025-07-13,"Gifu",66,3.014285714,29.64285714,16.5209949,23.0203309,7
"945",2025-07-20,"Gifu",76.14285714,3.6,27.47142857,8.673830419,13.01478349,5
"946",2025-07-27,"Gifu",61.28571429,2.785714286,30.54285714,11.1179156,15.72435478,12
"947",2025-08-03,"Gifu",58.28571429,3.114285714,31.67142857,10.7070588,15.21445397,9
"948",2025-08-10,"Gifu",64.71428571,2.728571429,29.72857143,13.36439415,18.91260409,18
"949",2025-08-17,"Gifu",71.85714286,2.342857143,29.38571429,10.68270115,15.13403099,10
"950",2025-08-24,"Gifu",56.57142857,2.428571429,31.62857143,13.37782627,18.84544003,25
"951",2025-08-31,"Gifu",59.42857143,2.457142857,31.05714286,13.68763276,19.21507895,24
"952",2025-09-07,"Gifu",63.28571429,2.814285714,29.8,6.610124488,7.419135293,45
"953",2025-09-14,"Gifu",74.85714286,1.914285714,28.15714286,6.296828063,6.918178498,28
"954",2025-09-21,"Gifu",66.71428571,2.585714286,27.51428571,8.338201689,9.809983163,27
"955",2025-09-28,"Gifu",61.28571429,2.242857143,24.11428571,6.261341175,7.726731729,38
"956",2025-10-05,"Gifu",73.42857143,1.928571429,22.41428571,6.73057652,8.134997396,49
"957",2025-10-12,"Gifu",70.42857143,2.2,23.31428571,7.250968233,8.634917707,38
"958",2025-10-19,"Gifu",76.28571429,2.185714286,21.91428571,4.079754098,5.267419812,38
"959",2025-10-26,"Gifu",64.71428571,1.885714286,17.31428571,6.311931751,7.184785189,44
"960",2025-11-02,"Gifu",66.28571429,2.314285714,14.82857143,5.226587759,6.406738707,46
"961",2025-11-09,"Gifu",61.42857143,2.085714286,14.5,8.751148385,10.35356992,48
"962",2025-11-16,"Gifu",60,2.128571429,13.04285714,7.427736196,10.75232199,33
"963",2025-11-23,"Gifu",59.71428571,2.242857143,10.9,5.525518146,6.49962799,19
"964",2025-11-30,"Gifu",68.14285714,2.014285714,11.07142857,6.377371703,7.912948316,20
"965",2025-12-07,"Gifu",69,1.842857143,8.257142857,5.436009066,6.830797957,24
"966",2025-12-14,"Gifu",59,2.585714286,7.942857143,6.15781837,7.190506795,18
"967",2025-12-21,"Gifu",72.28571429,1.985714286,9.185714286,5.522506971,6.186433304,14
"968",2025-12-28,"Gifu",70.14285714,2.328571429,7.4,4.73940775,5.471394137,12
"969",2026-01-04,"Gifu",66.33333333,1.766666667,6.933333333,4.189211726,5.119993261,28
"970",2026-01-11,"Gifu",59.71428571,2.571428571,4.585714286,6.883498763,8.323572215,6
"971",2026-01-18,"Gifu",69.14285714,1.942857143,5.457142857,8.444326692,10.71496058,11
"972",2026-01-25,"Gifu",64,3.042857143,3.2,6.620621848,8.62524347,13
"973",2024-01-07,"Gunma",53.57142857,2.771428571,6.971428571,10.69443195,15.03690084,0
"974",2024-01-14,"Gunma",47,2.957142857,4.171428571,10.11121821,14.50877125,2
"975",2024-01-21,"Gunma",57,2.8,5.928571429,8.945795689,13.14553804,1
"976",2024-01-28,"Gunma",47.57142857,3.328571429,5.014285714,10.29260111,15.40356708,3
"977",2024-02-04,"Gunma",46.28571429,3.028571429,5.828571429,18.05216589,25.24936479,5
"978",2024-02-11,"Gunma",60.57142857,2.114285714,4.071428571,14.80098789,20.69215478,3
"979",2024-02-18,"Gunma",46.14285714,2.614285714,8.785714286,12.56311397,17.72604084,7
"980",2024-02-25,"Gunma",75.28571429,1.914285714,7.685714286,9.221691997,13.2554352,32
"981",2024-03-03,"Gunma",48.28571429,3.828571429,5.685714286,15.97205061,22.96694765,25
"982",2024-03-10,"Gunma",55.71428571,2.957142857,5.314285714,14.26036525,20.05924666,37
"983",2024-03-17,"Gunma",43,2.928571429,9.457142857,20.71009532,28.84979601,31
"984",2024-03-24,"Gunma",52,3.357142857,5.871428571,19.61421222,27.55135797,42
"985",2024-03-31,"Gunma",62.85714286,2.7,11.94285714,18.62221973,25.1258062,61
"986",2024-04-07,"Gunma",60.14285714,2.371428571,13.37142857,20.80825465,28.51406174,54
"987",2024-04-14,"Gunma",58,2.428571429,15.1,19.50532761,27.18413156,92
"988",2024-04-21,"Gunma",50,2.671428571,18.42857143,40.02484443,50.27140422,117
"989",2024-04-28,"Gunma",69.57142857,2.057142857,18.18571429,17.77435997,24.19667148,102
"990",2024-05-05,"Gunma",58,2.228571429,19.57142857,18.94914775,25.61789319,65
"991",2024-05-12,"Gunma",58.71428571,2.242857143,17.58571429,13.31018633,18.86847965,34
"992",2024-05-19,"Gunma",60,2.414285714,19,14.13252261,19.66025763,47
"993",2024-05-26,"Gunma",56.71428571,2.657142857,20.92857143,17.17835448,23.29286927,35
"994",2024-06-02,"Gunma",68.14285714,2.171428571,20.48571429,13.6299833,19.03080493,17
"995",2024-06-09,"Gunma",63.14285714,2.071428571,21.4,13.88578556,19.35050141,23
"996",2024-06-16,"Gunma",61.14285714,2.085714286,25.14285714,15.67651297,21.45701911,16
"997",2024-06-23,"Gunma",68.85714286,1.828571429,23.22857143,16.43664975,22.51929358,12
"998",2024-06-30,"Gunma",65.85714286,2.085714286,25.81428571,19.47667152,26.04122682,29
"999",2024-07-07,"Gunma",64.42857143,2.242857143,28.75714286,14.05970346,19.6012824,19
"1000",2024-07-14,"Gunma",74.85714286,1.728571429,26.4,12.83200331,18.04960642,34
"1001",2024-07-21,"Gunma",73.57142857,1.642857143,27.42857143,13.5705936,19.06001362,41
"1002",2024-07-28,"Gunma",65.85714286,2.228571429,29.64285714,13.08154686,18.24629048,26
"1003",2024-08-04,"Gunma",58.57142857,2.457142857,30.74285714,12.12615521,16.91292649,35
"1004",2024-08-11,"Gunma",68,2.057142857,29.58571429,12.80102227,17.86996704,22
"1005",2024-08-18,"Gunma",69,2.071428571,30.08571429,10.66431705,15.4277632,6
"1006",2024-08-25,"Gunma",75,1.8,28.81428571,12.5786426,17.60395306,6
"1007",2024-09-01,"Gunma",83.71428571,1.842857143,26.6,8.731836843,12.68268215,5
"1008",2024-09-08,"Gunma",70.28571429,1.7,27.52857143,12.13002764,16.88459014,24
"1009",2024-09-15,"Gunma",73.85714286,1.742857143,28.64285714,9.397616518,13.256757,17
"1010",2024-09-22,"Gunma",76.42857143,1.785714286,26.87142857,10.85642646,15.36304827,12
"1011",2024-09-29,"Gunma",70.14285714,1.8,22.88571429,10.37492222,15.06764691,6
"1012",2024-10-06,"Gunma",76.28571429,1.585714286,22.45714286,8.642515849,12.27991436,8
"1013",2024-10-13,"Gunma",73.85714286,1.671428571,19.37142857,9.345514945,13.201612,9
"1014",2024-10-20,"Gunma",68.57142857,1.971428571,20.94285714,11.21181352,15.7353987,3
"1015",2024-10-27,"Gunma",71,1.614285714,18.74285714,11.47933855,16.22918041,5
"1016",2024-11-03,"Gunma",68.71428571,2.057142857,16.18571429,10.12200946,14.25625453,8
"1017",2024-11-10,"Gunma",61.85714286,2.328571429,12.67142857,10.32773693,14.56621188,5
"1018",2024-11-17,"Gunma",65.71428571,1.785714286,16.45714286,11.63931723,16.1439214,21
"1019",2024-11-24,"Gunma",57.71428571,2.828571429,9.771428571,9.390995339,13.77094606,26
"1020",2024-12-01,"Gunma",57,2.671428571,9.985714286,10.17413776,14.50471636,25
"1021",2024-12-08,"Gunma",55.57142857,2.957142857,8.971428571,9.164414868,13.26304834,30
"1022",2024-12-15,"Gunma",54.28571429,2.642857143,5.242857143,8.312218145,12.15367391,13
"1023",2024-12-22,"Gunma",51.14285714,2.614285714,5.928571429,8.215615489,11.99919395,20
"1024",2024-12-29,"Gunma",54,2.814285714,5,8.942470676,13.21210712,12
"1025",2025-01-05,"Gunma",50,2.685714286,5.057142857,12.40670367,17.44117394,5
"1026",2025-01-12,"Gunma",52.85714286,2.771428571,4.342857143,10.49253924,15.38260084,5
"1027",2025-01-19,"Gunma",51.57142857,2.928571429,4.114285714,10.05899194,14.3081274,25
"1028",2025-01-26,"Gunma",51.42857143,2.785714286,6.828571429,14.86513153,20.73381703,61
"1029",2025-02-02,"Gunma",52.42857143,2.557142857,4.9,14.26957001,20.29050018,66
"1030",2025-02-09,"Gunma",55.57142857,2.785714286,2.585714286,12.30866227,18.54005645,79
"1031",2025-02-16,"Gunma",48.28571429,3.128571429,5.357142857,11.96455756,16.67401409,63
"1032",2025-02-23,"Gunma",46,3.357142857,2.785714286,10.26960292,15.28095537,71
"1033",2025-03-02,"Gunma",42.71428571,3.114285714,8.385714286,23.11637658,31.98742645,80
"1034",2025-03-09,"Gunma",63.71428571,2.742857143,4.471428571,12.27096615,17.76071038,62
"1035",2025-03-16,"Gunma",54.28571429,2.814285714,9.228571429,18.00376248,24.94883814,75
"1036",2025-03-23,"Gunma",50.14285714,3.214285714,9.342857143,18.71823441,26.27710184,35
"1037",2025-03-30,"Gunma",54.71428571,3.171428571,12.74285714,25.62246659,34.55330238,25
"1038",2025-04-06,"Gunma",68,2.114285714,9.371428571,16.80017495,23.65730688,14
"1039",2025-04-13,"Gunma",59.28571429,2.871428571,13.58571429,29.57321421,39.58805521,14
"1040",2025-04-20,"Gunma",50.85714286,2.471428571,16.9,21.50342768,29.35515373,16
"1041",2025-04-27,"Gunma",54.28571429,2.557142857,17.6,20.07933949,27.61098356,11
"1042",2025-05-04,"Gunma",54.85714286,3.228571429,16.81428571,18.24172783,25.19079561,14
"1043",2025-05-11,"Gunma",60,2.7,16.81428571,18.22946391,24.74174742,4
"1044",2025-05-18,"Gunma",66.28571429,1.8,20.12857143,21.31778808,28.31113338,2
"1045",2025-05-25,"Gunma",68.57142857,1.914285714,20.48571429,18.6544205,24.71407074,0
"1046",2025-06-01,"Gunma",67,1.985714286,18.45714286,14.82093518,20.4995677,0
"1047",2025-06-08,"Gunma",59.85714286,2.257142857,22.04285714,18.03827759,24.84281856,0
"1048",2025-06-15,"Gunma",74.71428571,1.814285714,22.02857143,16.73897324,22.93531536,0
"1049",2025-06-22,"Gunma",61.57142857,2.271428571,28.85714286,14.14888408,19.22518178,2
"1050",2025-06-29,"Gunma",69.42857143,1.928571429,26.67142857,12.90025475,17.95803752,1
"1051",2025-07-06,"Gunma",66.85714286,1.742857143,29.04285714,18.74169181,25.88008288,8
"1052",2025-07-13,"Gunma",71.28571429,1.785714286,27.4,16.69657198,23.2731385,15
"1053",2025-07-20,"Gunma",73,2.3,27.82857143,8.636955688,12.71780841,12
"1054",2025-07-27,"Gunma",62,2.028571429,30.72857143,11.06185923,15.57225826,15
"1055",2025-08-03,"Gunma",60,2.185714286,30.71428571,8.713164444,12.50940006,21
"1056",2025-08-10,"Gunma",65.14285714,1.971428571,29.5,14.3418025,20.06490349,18
"1057",2025-08-17,"Gunma",73.71428571,1.628571429,28.15714286,10.59874881,14.8806655,12
"1058",2025-08-24,"Gunma",60.14285714,2.171428571,30.94285714,14.27986126,19.93712471,34
"1059",2025-08-31,"Gunma",59.14285714,2.185714286,30.21428571,13.97014114,19.52538497,47
"1060",2025-09-07,"Gunma",66.85714286,1.814285714,28.42857143,8.807924174,9.31716361,76
"1061",2025-09-14,"Gunma",78.85714286,1.642857143,26.74285714,7.30505323,7.739662857,65
"1062",2025-09-21,"Gunma",72.28571429,1.9,25.52857143,10.15713914,11.43907043,70
"1063",2025-09-28,"Gunma",61.85714286,1.685714286,23.04285714,6.22453268,7.707748226,51
"1064",2025-10-05,"Gunma",69.14285714,1.957142857,22.02857143,6.843807375,8.367872768,68
"1065",2025-10-12,"Gunma",71.28571429,1.7,20.5,8.003027363,9.558909362,82
"1066",2025-10-19,"Gunma",71.71428571,1.828571429,19.48571429,4.668231553,5.804914804,38
"1067",2025-10-26,"Gunma",68.71428571,1.5,15,7.646591545,8.559020671,38
"1068",2025-11-02,"Gunma",60.28571429,2.542857143,14.67142857,5.380081824,6.321014453,44
"1069",2025-11-09,"Gunma",60.85714286,2.2,12.47142857,9.247349855,10.38549462,21
"1070",2025-11-16,"Gunma",53.28571429,2.514285714,12,6.207951766,8.099737207,11
"1071",2025-11-23,"Gunma",53.71428571,2.585714286,10.24285714,4.550732846,5.158512448,10
"1072",2025-11-30,"Gunma",58.42857143,2.5,10.34285714,4.649203283,5.11516432,14
"1073",2025-12-07,"Gunma",54.42857143,2.585714286,8.157142857,6.427305886,7.226784338,18
"1074",2025-12-14,"Gunma",51.57142857,2.742857143,7.014285714,5.075481229,5.540364546,19
"1075",2025-12-21,"Gunma",54.85714286,2.442857143,7.471428571,6.232549878,6.590522429,18
"1076",2025-12-28,"Gunma",62,2.371428571,5.071428571,5.366239415,5.867772555,17
"1077",2026-01-04,"Gunma",53.33333333,3.1,6.866666667,4.588961615,4.883824488,14
"1078",2026-01-11,"Gunma",46.42857143,3.057142857,4.085714286,6.346500717,6.989831396,11
"1079",2026-01-18,"Gunma",45.57142857,3.328571429,6.185714286,6.643190779,7.761171012,23
"1080",2026-01-25,"Gunma",43.28571429,3.3,2.7,7.05862803,8.544533037,27
"1081",2024-01-07,"Hiroshima",61.14285714,2.857142857,8.071428571,9.661809285,14.08759682,1
"1082",2024-01-14,"Hiroshima",58.57142857,3.285714286,6,10.28972181,15.08965625,4
"1083",2024-01-21,"Hiroshima",63.85714286,3.571428571,8.7,9.562779426,14.16537713,7
"1084",2024-01-28,"Hiroshima",63.14285714,3.1,3.442857143,10.02267896,14.85343751,5
"1085",2024-02-04,"Hiroshima",64.42857143,3.785714286,6.771428571,9.037937253,13.13310901,9
"1086",2024-02-11,"Hiroshima",59.57142857,3.285714286,6.485714286,14.27746183,20.19171834,10
"1087",2024-02-18,"Hiroshima",58,3.2,9.5,10.74474088,15.55721313,10
"1088",2024-02-25,"Hiroshima",70.28571429,3.114285714,10.44285714,8.698213089,13.12855272,7
"1089",2024-03-03,"Hiroshima",55.28571429,3.642857143,6.471428571,15.17901643,22.14465262,29
"1090",2024-03-10,"Hiroshima",59.14285714,3.614285714,7.6,19.77829657,28.25135463,25
"1091",2024-03-17,"Hiroshima",57.14285714,3.028571429,10.25714286,21.6845131,30.439866,29
"1092",2024-03-24,"Hiroshima",64.85714286,3.314285714,8.742857143,24.11213828,33.96859947,28
"1093",2024-03-31,"Hiroshima",64.28571429,2.7,13.82857143,19.83662017,28.88993689,50
"1094",2024-04-07,"Hiroshima",59.57142857,3.185714286,16.1,18.90369996,25.96237193,47
"1095",2024-04-14,"Hiroshima",54.14285714,3.685714286,16.24285714,16.92023831,24.0364305,97
"1096",2024-04-21,"Hiroshima",56.42857143,2.828571429,18.32857143,41.94370742,53.46373715,117
"1097",2024-04-28,"Hiroshima",71.42857143,2.171428571,18.6,16.58097286,22.50172519,99
"1098",2024-05-05,"Hiroshima",62,3.385714286,18.64285714,13.95708538,19.33047994,86
"1099",2024-05-12,"Hiroshima",61.14285714,3.414285714,18.14285714,12.81023788,18.61379276,97
